process_id,state_name,state_code_lgd,district_name,district_code_lgd,type_of_project,ngo_name,ngo_address,ngo_unique_id,project_id,project_address,scheme_project_name,scheme_project_id,form_type,acknowledgement_number,financial_year,applied_date,male_count,female_count,others_count
72636,PUNJAB,3,PATIALA,41,c,Punjab Red Cross Chandigarh,"Indian Red Cross Society, Punjab State Branch, Red Cross Bhawan, Sector-16-A, Chandigarh Pin- 160016",GOVT/ORGANIZATION,DR/PB/PTL/00194,"Building, Ground & First Floor, Building, Saket Hospital, Residential , Khalsa College Road, City",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/DL/00001054/DRUGS/08-23/64393,2023-24,2/21/2024,449,0,0
72638,PUNJAB,3,GURDASPUR,32,c,Punjab Red Cross Chandigarh,"Indian Red Cross Society, Punjab State Branch, Red Cross Bhawan, Sector-16-A, Chandigarh Pin- 160016",GOVT/ORGANIZATION,DR/PB/GRD/00196,"Building, Ground & First Floor, Kahnuwan Road, Kahnuwan Road, City",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/DL/00001054/DRUGS/08-23/64395,2023-24,8/14/2023,342,3,0
72642,MANIPUR,14,BISHNUPUR,252,c,Social Upliftment Association,"Wangkhei Ayangpali Road, Near L.C.P. Community Hall",MN/2013/0066037,DR/MN/BSH/01616,"32, Ground, chothe Thawai Pakhangba Temple, Chothe Thawai Pakhangba Road, Bishenpur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00012306/DRUGS/08-23/64399,2023-24,8/13/2023,183,0,0
72645,MADHYA PRADESH,23,INDORE,410,c,ANKUR PRAGATISHEEL MAHILA KENDRA,"36, GAYATRI NAGAR, SHAJAPUR (M.P.) 465001",MP/2014/0074909,DR/MP/IND/00396,"186-V, Ground and First, SEPARATE BUILDING, IN FRONT OF AARADHYA TEMPLE SILICON CITY, SILICON CITY, SILICON CITY, INDORE",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MP/MP/00001649/DRUGS/08-23/64402,2023-24,8/13/2023,184,0,0
72652,MAHARASHTRA,27,WASHIM,499,c,Ahilyadevi Shikshan Prasarak And Bahuuddeshiya Mandal,"Shukrawar Peth, Lambhade Bhawan, Rly Station Road, Washim",MH/2016/0102707,DR/MH/WSH/00773,"H NO. 109, Ist IInd floor, Ahilyadevi office, MAHARANA PRATAP CHOWK HINGOLI NAKA, SHUKRAVAR PETH, RAILWAY STATION ROAD, WASHIM",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00005437/DRUGS/08-23/64406,2023-24,8/15/2023,182,0,0
72658,KARNATAKA,29,SHIMOGA,547,c,Capuchin Krishik Seva Kendra,"Capuchin Krishik Seva Kendra (R)Dayalbagh Ashram, P B No 01Ujire574240, Dakshina Kannada Dist, Pin-574240",KA/2016/0104995,DR/KA/SVM/00964,"35/2036, 1, Milk Dairy Machenahalli, B.H. Road, Bhadravathi",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KA/KA/00001422/DRUGS/08-23/64412,2023-24,8/15/2023,181,3,0
72662,PUNJAB,3,SHAHEED BHAGAT SINGH NAGAR,40,c,Punjab Red Cross Chandigarh,"Indian Red Cross Society, Punjab State Branch, Red Cross Bhawan, Sector-16-A, Chandigarh Pin- 160016",GOVT/ORGANIZATION,DR/PB/NWN/00192,"Building, Ground & First Floor, Building, Dharamshala Buchran, Residential , Railway Road, City",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/DL/00001054/DRUGS/08-23/64416,2023-24,8/14/2023,186,0,0
72666,PUNJAB,3,MOHALI,608,c,Punjab Red Cross Chandigarh,"Indian Red Cross Society, Punjab State Branch, Red Cross Bhawan, Sector-16-A, Chandigarh Pin- 160016",GOVT/ORGANIZATION,DR/PB/SSR/00191,"Building, Ground Floor, Building, Gill Farm House, Gill FarmHouse, Village Khanpur, Tehsil Kharar District SAS Nagar Mohali, Kharar Ludhiana Road, Kharar",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/DL/00001054/DRUGS/08-23/64420,2023-24,8/14/2023,204,0,0
72668,WEST BENGAL,19,DARJEELING,309,c,SOCIETY FOR THE PROMOTION OF YOUTH AND MASSES (SPYM),"Society for Promotion of Youth and Masses,111/9, Opposite Sector B-4, Vasant Kunj ( Near CNG Station), Pin-110070",DL/2016/0103382,DR/WB/DRJ/01506,"SPYMCentre, Pn.356,JLno. 13, Panchayat Office,  Street No 2, Khaitain No 112, Darjeeling",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,WB/DL/00000816/DRUGS/08-23/64422,2023-24,8/14/2023,195,0,0
72669,TAMIL NADU,33,NAGAPATTINAM,579,c,Gramiya Social Welfare Society,"Gramiya Social Welfare Society,No.99/35, Railway street,Malliyam - 609 806,Mayiladuthurai Taluk,Nagapattinam District, Pin-605007",TN/2010/0024026,DR/TN/NPM/00050,"220, Ground Floor, Building, Rajagopalapuram Bus Stop, Colony, Mela Salai, Town",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TN/TN/00002449/DRUGS/08-23/64423,2023-24,8/14/2023,185,0,0
72672,DELHI,7,CENTRAL  ,77,c,SOCIETY FOR THE PROMOTION OF YOUTH AND MASSES (SPYM),"Society for Promotion of Youth and Masses,111/9, Opposite Sector B-4, Vasant Kunj ( Near CNG Station), Pin-110070",DL/2016/0103382,DR/DL/CNT/01510,"SPYMCentre, 2nd Floor, MCD Community Centre, Near JAMA MASJID METRO STATION, Parda bagh, Jama Masid, New Delhi",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,DL/DL/00000816/DRUGS/08-23/64426,2023-24,8/14/2023,4,28,0
72675,KERALA,32,ALAPPUZHA,554,c,CHASS Changanacherry Social Service Society,"Changanacherry Social Service SocietyPB No 20, Changanacherry, Kottayam, Kerala686101, Pin-null",KL/2009/0010263,DR/KL/ALZ/00261,"XXVI/420 , Ground, Behind St Gregories Church Punnappra, Near Sindura Junction, Alappuzha",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00000614/DRUGS/08-23/64429,2023-24,8/14/2023,223,0,0
72679,RAJASTHAN,8,KOTA,109,c,navodaya bal vidhyalaya samiti,"1-g-41 , MAHAVEER NAGAR EXT. KOTA, Pin-000000",RJ/2014/0083844,DR/RJ/KOT/01151,"WARD NO 52, GROUND FLOOR, BUILDING, NEAR SANWARIYA JI MANDIR, HARIOM NAGAR, HARIOM NAGAR, KOTA",Outreach and Drop in Centres (ODIC),11,DRUGS,RJ/RJ/00005133/DRUGS/08-23/64433,2023-24,8/12/2023,3402,826,2
72680,DAMAN & DIU(ONLY DAMAN),25,DIU,464,c,Sargam Yuva Mandal,"Nir Niwas  Opp. Khodiyar Krupa, Maruti Nagar,Jethibai Bus Station Road-Diu 362540",DD/2009/0020309,DR/DD/DIU/01764,"1, GROUND FLOOR, Zamzam complex, Jethibai Road, jethibai, Jethibai Marg, Diu",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,DD/DD/00012004/DRUGS/08-23/64434,2023-24,8/12/2023,172,15,0
72681,RAJASTHAN,8,KOTA,109,c,Rajasthan Anusuchit Jati Mahilaavam Sishu Vikas Samiti Kota Raj,"REGISTERAR,SOCITIES,KOTA,RAJASTHAN 324009",RJ/2010/0035319,DR/RJ/KOT/00278,"00, GROUND, GURU KRIPA, DAKNIYA STATION, GOVIND NAGAR, GOVIND NAGAR ROAD, Kota",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,RJ/RJ/00005238/DRUGS/08-23/64435,2023-24,8/12/2023,179,3,0
72685,DELHI,7,CENTRAL  ,77,c,SOCIETY FOR THE PROMOTION OF YOUTH AND MASSES (SPYM),"Society for Promotion of Youth and Masses,111/9, Opposite Sector B-4, Vasant Kunj ( Near CNG Station), Pin-110070",DL/2016/0103382,DR/DL/CNT/02487,"CNCP, SPYM-CNCP, CHILDREN DE ADDICTION CENTRE, NEAR JAIN MANDIR Central Delhi , JAIN MANDIR WALI GALI , DELHI GATE, DELHI GATE , New Delhi",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,DL/DL/00000816/DRUGS/08-23/64439,2023-24,8/14/2023,136,0,0
72691,KERALA,32,KOTTAYAM,560,c,Jawaharlal Memorial Social Welfare and Public Coop,"Thalayolaparambu P.O.Kottayam, Kerala, India, Pin-686605",KL/2009/0004580,DR/KL/KTM/01549,"II/784, Double storied, Near Bus Stand  Thalayolaparambu, Thalayolaparambu- Vaikom Rd, Thalayolaparambu",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00000619/DRUGS/08-23/64445,2023-24,8/12/2023,184,0,0
72695,KARNATAKA,29,DAKSHIN KANNAD,534,c,Society of the Sisters of St Joseph of Tarbes,"Society of Sisters of St Joseph of TarbesSt Josephs conventStuti RamyaNilgiri RoadMysore 570025, Pin-000000",KA/2009/0013141,DR/KA/DKD/00716,"4-878, 1st Floor , Building , Near St Philomena College, Fr Patrao Hospital, Darbe, Puttur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KA/KA/00001402/DRUGS/08-23/64449,2023-24,8/14/2023,210,7,0
72696,RAJASTHAN,8,JAISALMER,103,c,SHUBHDEEP GROUP SEVA SANSTHAN,"62,Ghanchi colony,Bhagat ki Kothi,Jodhpur (Raj.), Pin-342001",RJ/2018/0214057,DR/RJ/JSL/01439,"127, 01, indra rasaoi yojna office, near main jaisalmer road, Pokaran",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,RJ/RJ/00018001/DRUGS/08-23/64450,2023-24,8/15/2023,910,429,0
72701,ODISHA,21,SUBARNAPUR,372,c,National Rural Development Cooperation,"Plot No-A-7/3 (G.F.), Indira Housing Colony,Po- Sisupalagarh, , Bhubaneswar, Pin-751002,Dist-Khurda, Odisha, Pin-751002",OR/2009/0017868,DR/OR/SNE/01354,"PlotNo-894, G.Floor&1st Floor, Near Radha Krushna Temple, Ratha Road, Sonepur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,OR/OR/00001388/DRUGS/08-23/64455,2023-24,8/15/2023,181,0,0
72702,MAHARASHTRA,27,DHULE,474,c,Gramin Janseva Shikshan Sansth Nardana,"Gramin Janseva Shikshan SansthaA/p-Nardana, Tal-Shindkheda, Dist-Dhule, Pin-null",MH/2016/0105515,DR/MH/DHU/01350,"PLOT NO 29, 1ST FLOOR , BHOI VILLA, OPPOSITE HIRE HOSPITAL, GAYATRI NAGAR NEAR SNDT COLLEGE , DATTA MANDIR CHOWK, DHULE",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003903/DRUGS/08-23/64456,2023-24,8/12/2023,186,0,0
72712,MADHYA PRADESH,23,BALAGHAT,392,c,Jila Nasha Mukti Abhiyan Sangthan Balaghat,"JILA NASHA MUKTI ABHIYAN SANGTHAN, WARD NO 01, BHATERA CHAUKI, BALAGHAT, Pin-481001",MP/2016/0103830,DR/MP/BGT/00945,"42, ground floor, building, diyawar kirana, bhatera chouki, nainpur road, balaghat",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MP/MP/00000474/DRUGS/08-23/64466,2023-24,8/14/2023,194,0,0
72714,KERALA,32,KOZHIKODE,561,c,Mujahid Education Trust,"SecretaryMujahid Education TrustP B No 6017/194 AMSquare ComplexPavamani Road, Calicut 673001, Pin-673001",KL/2009/0012357,DR/KL/KOZ/01704,"3/233B, WHOLE BUILDING, APARTMENT, OPPOSITE DR CHANDRAKANTH MALABAR NETHRALAYA, NEDUNGADI GARDENS,  NADAKKAVU, VANDIPETTA, CALICUT",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00000093/DRUGS/08-23/64468,2023-24,8/12/2023,101,0,0
72716,DELHI,7,SOUTH WEST   ,84,c,Manav Propkari  sanstha,"H.No.736,Dada Mohalla Kapashera New Delhi-110037 Near NDMC Primary Girls School, Pin-null",DL/2016/0107158,DR/DL/SWD/00948,"H.No 736, ground, building, NDMC GIRLS PRIMARY SCHOOL, colony, street , city",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,DL/DL/00001331/DRUGS/08-23/64470,2023-24,8/12/2023,387,0,0
72718,TAMIL NADU,33,DINDIGUL,572,c,INSTITUTE FOR COMMUNITY DEVELOPMENT SERVICE,"Institute For Community Development service,No.4, udhayam Colony, Behind Guru Alayam, R.M Colony,Dindigul624 001. TamilNadu, Pin-624001",TN/2016/0098813,DR/TN/DIN/00267,"no 4, three, building, gurualayam, uthayam colony, R.M.Colony, dindigul town",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TN/TN/00012897/DRUGS/08-23/64472,2023-24,8/15/2023,82,1,0
72719,NAGALAND,13,KOHIMA,245,c,Kripa Foundation,"Mt.carmel church, 81/A, chapel Road,, Bandra (W) Mumbai-400050",NL/2009/0011506,DR/NL/KHM/01649,"2 (B), 2nd , Building, Vishal Mart, High School Junction, High School road, Kohima",Outreach and Drop in Centres (ODIC),11,DRUGS,NL/MH/00003970/DRUGS/08-23/64473,2023-24,8/14/2023,274,186,0
72723,MAHARASHTRA,27,NAGPUR,484,c,BHARTIYA ADIM JATI SEVAK SANGH VIDARBHA NAGPUR,"Malviyanagar, Besides Swami Samarth Temple,Khamla, Nagpur 440025., Pin-000000",MH/2009/0005514,DR/MH/NGP/00179,"5610, 2nd Floor, Organazation Building, Samrat Ashok Buddha Vihar, Maharana Colony, Rameshwari Ring Road, Nagpur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00000964/DRUGS/08-23/64477,2023-24,8/14/2023,318,0,0
72726,TAMIL NADU,33,SALEM,584,c,Gandhi Peace Centre,"No 4/106/1, Trichy Main Road, Manjini Village and Post, Attur Taluk, salem District- 636141, Pin-636141",TN/2016/0100046,DR/TN/SLM/00273,"4/106/1, Ground Floor, Near Vivekananda Matric Hr sec school, Trichy Main Road, Athur Taluk",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TN/TN/00000970/DRUGS/08-23/64480,2023-24,8/14/2023,185,0,0
72731,JAMMU AND KASHMIR,1,RAJAURI,12,c,NATIONAL EDUCATIONAL SOCIETY AND SOCIAL WELFARE ORGANIZATION," 
 MART INFOTECH COLLEGE ANANTNAG NEAR GENERAL BUS STAND ANANTNAG KASHMIR
PIN CODE 192101",JK/2010/0030615,DR/JK/RJR/09618,"104, Ist Floor, Building , NEAR MEDICAL COLLEGE, GOVT. MEDICAL COLLEGE ROJAURI, MIDICAL COLLEGE ROAD, ROJOURI",District De-addiction Centre (DDAC),13,DRUGS,JK/JK/00000456/DRUGS/08-23/64485,2023-24,11/28/2023,5102,331,0
72732,JAMMU AND KASHMIR,1,KUPWARA,8,c,NATIONAL EDUCATIONAL SOCIETY AND SOCIAL WELFARE ORGANIZATION," 
 MART INFOTECH COLLEGE ANANTNAG NEAR GENERAL BUS STAND ANANTNAG KASHMIR
PIN CODE 192101",JK/2010/0030615,DR/JK/KPW/01407,"12, 1st Floor, Building, NEAR JK BANK KUPWARA, REGIPORA KUPWARA, COLLEGE ROAD KUPWARA, KUPWARA",Outreach and Drop in Centres (ODIC),11,DRUGS,JK/JK/00000456/DRUGS/08-23/64486,2023-24,8/17/2023,4168,37,1
72735,TELANGANA,36,MEDCHALA AND MALKAJGIRI,700,c,DOVE  Development Organization for village Environment,"D.NO- 1-92/2/A, Prabhatnagar Colony, Chaitanyapuri, Dilsukhnagar– 500 060, Pin-500060",AP/2009/0009466,DR/TG/MDC/12820,"10-25/18, GROUND & FIRST FLOOR, BUILDING, SHIVAM COLONY, SHIVAM COLONY, BOLLARAM RAILWAY TRACK CROSS ROAD, ALWAL",District De-addiction Centre (DDAC),13,DRUGS,TG/TG/00001988/DRUGS/08-23/64489,2023-24,12/13/2023,1861,274,0
72737,DELHI,7,SOUTH  ,83,c,Manav Propkari  sanstha,"H.No.736,Dada Mohalla Kapashera New Delhi-110037 Near NDMC Primary Girls School, Pin-null",DL/2016/0107158,DR/DL/SDL/00950,"193, Ist floor, building, Sona model public school, colony, Road, city",Outreach and Drop in Centres (ODIC),11,DRUGS,DL/DL/00001331/DRUGS/08-23/64491,2023-24,8/14/2023,4220,72,0
72744,KERALA,32,ERNAKULAM,555,c,Unity Group,"Unity Group,OSMASTONE MEMORIAL, CSI Building, T.B. Road, Perumbavoor,Ernakulam District, Pin-683542",KL/2017/0115564,DR/KL/ERN/01318,"593/XVII, Full Building, Osmastione  CSI Building, Opp Girls High School, T B Road, Behind Girls High School, Perumbavoor",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00001046/DRUGS/08-23/64498,2023-24,8/12/2023,188,0,0
72750,KERALA,32,ERNAKULAM,555,c,RAJAGIRI outREACH,"RAJAGIRI outREACHRajagiri College of Social SciencesRajagiri.P.O, Kalamassery, Kochi - 683104Kochi, Kerala, Pin-683104",KL/2013/0056524,DR/KL/ERN/00233,"402B, 1 and 2, Near Confience Bake House, Chemmayam, Ernakulam",Outreach and Drop in Centres (ODIC),11,DRUGS,KL/KL/00019044/DRUGS/08-23/64504,2023-24,8/14/2023,2435,2094,0
72758,SIKKIM,11,GANGTOK,225,c,Association for Social Health in India ,"SD Lepcha Building
AmdoGolai
P.O. Tadong
East Sikkim 737101",SK/2016/0104147,DR/SK/EDT/00708,"215, 3, BUILDING, PALZOR STADIUM, UPPER SICHEY, MM RASAILLY ROAD, GANGTOK",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,SK/SK/00000527/DRUGS/08-23/64512,2023-24,2/22/2024,163,0,0
72763,PUNJAB,3,LUDHIANA,36,c,GURU NANAK CHARITABLE TRUST,"Guru Nanak Charitable Trust (Regd.)Gurmat Bhawan, Mullanpur Dakha Mandi,Distt. Ludhiana, Punjab, India 141101, Pin-141101",PB/2009/0008996,DR/PB/LDH/02113,"NA, 1st  , GURMAT BHAWAN, GURMAT BHAWAN, HARNEK NAGAR, GURMAT BHAWAN ROAD, LUDHIANA",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/PB/00000641/DRUGS/08-23/64517,2023-24,8/13/2023,220,0,0
72764,BIHAR,10,KAIMUR (BHABUA),200,c,Environmental Consultancy Vikash Centre ,"ECOVIC
278, NEHRU  NAGAR, P.O- PATLIPUTRA
PATNA-800013, BIHAR.",BR/2009/0017218,DR/BR/KMR/00522,"06, Ground, A Villa, Mamadev More, Shiv Nagar, Gheghiya, Patna Road, Mohania",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,BR/BR/00000703/DRUGS/08-23/64518,2023-24,8/14/2023,187,0,0
72767,KERALA,32,KOTTAYAM,560,c,CHASS Changanacherry Social Service Society,"Changanacherry Social Service SocietyPB No 20, Changanacherry, Kottayam, Kerala686101, Pin-null",KL/2009/0010263,DR/KL/KTM/01486,"601, First Floor, Charls Levinju Centre,, Near Archbishops House, ATMATA Kendram, Changanacherry, Changanacherry",SLCA,12,DRUGS,KL/KL/00000614/DRUGS/08-23/64521,2023-24,8/14/2023,48,30,0
72768,RAJASTHAN,8,KOTA,109,c,BHARTI NAV YUVAK VIKAS SAMITI KOTA,REGISTRAR COPRATIVE SOCITIES KOTA,RJ/2010/0035321,DR/RJ/KOT/00087,"000000, GROUND FLOOR, NASHA MUKTI KANDRA , DAKNIYA STATION , SURYA NAGAR , S.R. SCHOOL ROAD, KOTA ",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,RJ/RJ/00006056/DRUGS/08-23/64522,2023-24,8/12/2023,180,2,0
72769,MAHARASHTRA,27,NAGPUR,484,c,Aniket Bahuuddeshiya Sanstha,"Aniket Bahuuddeshiya Sanstha
New Colony, Nagpur Road, At post Shahapur
Tah and District Bhandara
Pin 441906",MH/2017/0115599,DR/MH/NGP/01392,"E-2, 2nd Floor, Nagpur Chandrapur Highway, Mohapa Road , umred",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003862/DRUGS/08-23/64523,2023-24,8/14/2023,191,0,0
72770,DELHI,7,NORTH EAST   ,81,c,SOCIETY FOR THE PROMOTION OF YOUTH AND MASSES (SPYM),"Society for Promotion of Youth and Masses,111/9, Opposite Sector B-4, Vasant Kunj ( Near CNG Station), Pin-110070",DL/2016/0103382,DR/DL/NED/02486,"JDTRC-CCL, CCL, SPYM Sewa kutir Complex, Near Police Station, mukharjee Nagar, kingsway Camp, New Delhi",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,DL/DL/00000816/DRUGS/08-23/64524,2023-24,8/14/2023,272,0,1
72774,TELANGANA,36,HYDERABAD,507,c,New HopeAssociation,"New Hope Association,H.No.16-11-20/9/46, Saleem Nagar Colony, Moosarambagh, Hyderabad - 500036, Pin-000000",AP/2016/0114387,DR/TG/HYD/01015,"11-14-248, 1st Floor, KVR Nilayam, Shivaji Statue, New Haripuri Colony, Road No.3, Hyderabad",Outreach and Drop in Centres (ODIC),11,DRUGS,TG/AP/00006989/DRUGS/08-23/64528,2023-24,8/15/2023,4070,141,1
72776,DELHI,7,SOUTH  ,83,c,Manav Propkari  sanstha,"H.No.736,Dada Mohalla Kapashera New Delhi-110037 Near NDMC Primary Girls School, Pin-null",DL/2016/0107158,DR/DL/SDL/00949,"D-146, Ground, building, Dr sunder lal Hospital, colony, street , city",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,DL/DL/00001331/DRUGS/08-23/64530,2023-24,8/13/2023,185,0,0
72779,PUNJAB,3,SANGRUR,43,c,Indian Red Cross Society Sangrur,Red Cross office ranbir club road Sangrur,GOVT/ORGANIZATION,DR/PB/SNR/06030,"382, Ground floor, Red cross de addiction centre building, Sangrur, Barnala kanchia,guru nanak sarai,sangrur, Bus stand road, Sangrur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/PB/00006498/DRUGS/08-23/64533,2023-24,8/14/2023,136,0,0
72782,JAMMU AND KASHMIR,1,JAMMU,5,c,Himalya Sewa Sang,"Near New Masjid, Qasim Nagar Main Road, Narwal Bye-Pass Jammu. Pin Code- 180006., Pin-180006",JK/2017/0174385,DR/JK/JMU/01089,"107/A, FIRST, BUILDING, SABZI MANDI/GYM, COLONY, ROAD, CITY",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,JK/JK/00021608/DRUGS/08-23/64536,2023-24,8/15/2023,985,267,0
72783,MAHARASHTRA,27,AMRAVATI,468,c,Dharamsamanway Maharshi ShriSant Gulabrao Maharaj Warakari VikasVa ShikshanSanstha Karla Amravati MH,"Smt Umatai Gajanan Dalu (President) At Post Karla Tq Anjangaon Surji Dist Amravati, Pin-null",MH/2009/0015482,DR/MH/AMV/01129,"88/2, Ground Floor, Near PHC Aarogyawardhini , Main Road , Pathrot ",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003361/DRUGS/08-23/64537,2023-24,8/15/2023,181,0,0
72784,MAHARASHTRA,27,AMRAVATI,468,c,Dharamsamanway Maharshi ShriSant Gulabrao Maharaj Warakari VikasVa ShikshanSanstha Karla Amravati MH,"Smt Umatai Gajanan Dalu (President) At Post Karla Tq Anjangaon Surji Dist Amravati, Pin-null",MH/2009/0015482,DR/MH/AMV/01130,"880, Ground, Near Savitribai Phule Vidyalay Karala, Anjangaon Surji to Akot Road, NH548C, Amravati",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003361/DRUGS/08-23/64538,2023-24,8/15/2023,186,0,1
72830,RAJASTHAN,8,JHALAWAR,105,c,Rajasthan Anusuchit Jati Mahilaavam Sishu Vikas Samiti Kota Raj,"REGISTERAR,SOCITIES,KOTA,RAJASTHAN 324009",RJ/2010/0035319,DR/RJ/JHL/13071,"000, GROUND FLOOR, AASHIRWAAD , KOTA RAOD , RIICO AREA , KOTA JHALWAR ROAD , JHALAWAR",District De-addiction Centre (DDAC),13,DRUGS,RJ/RJ/00005238/DRUGS/08-23/64584,2023-24,8/14/2023,3948,284,1
72792,TAMIL NADU,33,COIMBATORE,569,c,FOUNDATION FOR INFRASTRUCTURE RECONSTRUCTION AND EMPLOYMENT,"FfIRE , 1/82 E , AnnaNagar ,Sirumugai 641 302, Pin-641302",TN/2017/0115396,DR/TN/CMT/12578,"3/1, Chinnakallipatti, Mettupalayam sathyamangalam Road, Sathi Sirumugai Road, Sirumugai",District De-addiction Centre (DDAC),13,DRUGS,TN/TN/00006706/DRUGS/08-23/64546,2023-24,8/17/2023,115,2,0
72794,RAJASTHAN,8,BARAN,89,c,VINAYAK RESEARCH AND WELFARE SOCIETY KOTA,"B-155 TALWANDI KOTA RAJASTHAN PIN CODE 324001, Pin-000000",RJ/2016/0113142,DR/RJ/BRN/00583,"123, Ground, Building, Near Railway Crossing, Natraj Nagar, Railway Crossing, Baran",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,RJ/RJ/00006343/DRUGS/08-23/64548,2023-24,8/15/2023,184,0,0
72796,HARYANA,6,HISAR,63,c,ankush foundation,"ankush foundation, 1921 A, saket colony,hisar",HR/2010/0030538,DR/HR/HSR/00182,"BEHIND WW, GANGWA, WATER WORKS GANGWA, RAJGARH ROAD, HISAR",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,HR/HR/00006633/DRUGS/08-23/64550,2023-24,8/15/2023,423,0,0
72798,HARYANA,6,HISAR,63,c,ankush foundation,"ankush foundation, 1921 A, saket colony,hisar",HR/2010/0030538,DR/HR/HSR/00203,"BEHIND WW, GANGWA, WATER WORKS GANGWA, RAJGARH ROAD HISAR, HISAR",SLCA,12,DRUGS,HR/HR/00006633/DRUGS/08-23/64552,2023-24,8/15/2023,0,0,0
72799,TELANGANA,36,HYDERABAD,507,c,New HopeAssociation,"New Hope Association,H.No.16-11-20/9/46, Saleem Nagar Colony, Moosarambagh, Hyderabad - 500036, Pin-000000",AP/2016/0114387,DR/TG/HYD/01221,"11-14-248, 2nd Floor, KVR Nilayam, Shivaji Statue, New Haripuri Colony, Road No.3, Hyderabad",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TG/AP/00006989/DRUGS/08-23/64553,2023-24,8/15/2023,190,0,0
72803,MADHYA PRADESH,23,SEONI,428,c,Jila Nasha Mukti Abhiyan Sangthan Balaghat,"JILA NASHA MUKTI ABHIYAN SANGTHAN, WARD NO 01, BHATERA CHAUKI, BALAGHAT, Pin-481001",MP/2016/0103830,DR/MP/SEO/01031,"house, 1 floor, building, gramin thana dunda seoni, colony, barghat road seoni, seoni",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MP/MP/00000474/DRUGS/08-23/64557,2023-24,8/14/2023,187,0,0
72807,ODISHA,21,CUTTACK,350,c,Centre for Rural Reconstruction and Social Solidarity,"At/PO: Adaspur, Dist: Cuttack,PIN: 754011, Orissa, Pin-754011",OR/2009/0013160,DR/OR/CTT/06084,"504, Ground Floor, OMFED, State highway, CUTTACK",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,OR/OR/00020448/DRUGS/08-23/64561,2023-24,8/15/2023,1269,1,0
72808,MAHARASHTRA,27,AMRAVATI,468,c,Mahabdhi Society Amravati,"C/o.Sanjay Kumar SadanshiveChhatrasal Nagar, Amravati Tq.Dist.Amravati Pin Code - 444 604, Pin-000000",MH/2016/0108663,DR/MH/AMV/01014,"3/1,, Ground Floor,, Hanuman Temple, Chikhaldara Road,, Narsala",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00004074/DRUGS/08-23/64562,2023-24,8/14/2023,158,0,0
